,contract_address,evt_tx_hash,evt_tx_from,evt_tx_to,evt_index,evt_block_time,evt_block_number,evt_block_date,proposalId,reason,support,voter,weight
256,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xb6b36d8fb5a4f351febeba2b69c95e0a2fd65885cb99dc10845607bf23810ad2,0xf4fd18b7e39c850d24040182231ea7c1c948043e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,4,2024-05-26 07:31:09.000 UTC,120554946.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,2,0xf4fd18b7e39c850d24040182231ea7c1c948043e,39502507787213182145
257,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x9a3ae910dadf778777c469a3e0d3afbaed8c2529a209963f21330fdcf99f8d90,0xf4fd18b7e39c850d24040182231ea7c1c948043e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,33,2024-05-26 07:31:21.000 UTC,120554952.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xf4fd18b7e39c850d24040182231ea7c1c948043e,39502507787213182145
258,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa95075b6335dc43d0b127ed1523803daef6f567921aecca1b3b09c9dc290b8c4,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,0xcdf27f107725988f2261ce2256bdfcde8b382b10,49,2024-05-26 07:31:33.000 UTC,120554958.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,2964457667247068235
259,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa55f3dd66460919d0ca53f06dacf29203ace81959c667c445f7e2f4156de8bde,0x432e04a7161ec22c7cae102e89e356170fc05268,0xcdf27f107725988f2261ce2256bdfcde8b382b10,10,2024-05-26 07:31:43.000 UTC,120554963.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x432e04a7161ec22c7cae102e89e356170fc05268,1161242645428085678525
260,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4a524d8197c919e6ade42d5eb3f97725cb04ad679ba5096b4bd23d9bcedd0be5,0x96f530623076732b01e073f3e640d82bf7b90ead,0xcdf27f107725988f2261ce2256bdfcde8b382b10,11,2024-05-26 07:31:45.000 UTC,120554964.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x96f530623076732b01e073f3e640d82bf7b90ead,29453157775980626628
261,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xde3adb23e6bcde857e897f3d262b73867429aae13ece01535afed3e2656775ed,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,0xcdf27f107725988f2261ce2256bdfcde8b382b10,318,2024-05-26 07:32:11.000 UTC,120554977.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,2964457667247068235
262,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x05689def36f06a299c2e343bdeb09fe07e78d696eee086af758ecce6132dc47f,0x96f530623076732b01e073f3e640d82bf7b90ead,0xcdf27f107725988f2261ce2256bdfcde8b382b10,13,2024-05-26 07:32:25.000 UTC,120554984.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x96f530623076732b01e073f3e640d82bf7b90ead,29453157775980626628
263,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x18771f41463f258fb58e603b14045f788c2adbb019e013e257ed6acba828c192,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,322,2024-05-26 07:32:23.000 UTC,120554983.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
264,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xbc4b09de7139ec1f9f3acba487a3252a5ba1c2d946ad42032b6a02f711ee4fdb,0x432e04a7161ec22c7cae102e89e356170fc05268,0xcdf27f107725988f2261ce2256bdfcde8b382b10,218,2024-05-26 07:32:37.000 UTC,120554990.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x432e04a7161ec22c7cae102e89e356170fc05268,1161242645428085678525
265,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf8e8eef1be530eff1901a0226fd48c1aaf16b11f284ca25cf098e23ec01d0beb,0x96f530623076732b01e073f3e640d82bf7b90ead,0xcdf27f107725988f2261ce2256bdfcde8b382b10,53,2024-05-26 07:33:05.000 UTC,120555004.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x96f530623076732b01e073f3e640d82bf7b90ead,29453157775980626628
266,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x221f6356cfd4da0d1107fa0664cdcb9a9dec75131cfe038450f61d88e3ee9c3d,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,0xcdf27f107725988f2261ce2256bdfcde8b382b10,80,2024-05-26 07:32:49.000 UTC,120554996.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,2964457667247068235
267,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa417fbb3e28ac9ebeda5ca79dffda0a774ec8f446dc4d3a013a47636e421804d,0x432e04a7161ec22c7cae102e89e356170fc05268,0xcdf27f107725988f2261ce2256bdfcde8b382b10,225,2024-05-26 07:33:25.000 UTC,120555014.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x432e04a7161ec22c7cae102e89e356170fc05268,1161242645428085678525
268,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x647ad6aaa2ff4a42a72556dee166b92c017d7d05ddfb4456a22e3adcebd0975c,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,24,2024-05-26 07:33:19.000 UTC,120555011.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
269,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x32d688aa4c51df8c291fccbfe5c541bd4a2c910bbf12c7049eb798034546210b,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,0xcdf27f107725988f2261ce2256bdfcde8b382b10,59,2024-05-26 07:33:23.000 UTC,120555013.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,2964457667247068235
270,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x075f41d9640514b003158ea8013f9ce0eed76746d1bbe6e0c760f12a732e1cff,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,0xcdf27f107725988f2261ce2256bdfcde8b382b10,377,2024-05-26 07:34:03.000 UTC,120555033.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x8739e25d8baa5cb0cbe8914c2dc270db1632a8a6,2964457667247068235
271,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xad4ed5ceb9189f7eae4fb3932d26c0da1166ab3b234cde10ae41e52b1e5e1597,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,29,2024-05-26 07:34:01.000 UTC,120555032.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
272,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xfc8103fdb4008deb765683b877d1fabed10f61623a2edf920ac9e5d05bf6dbea,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,116,2024-05-26 07:40:07.000 UTC,120555215.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
273,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x9e63c7bf9337f6d80e2c0224deabbed12aa3f861df05bb9028d3003b962a94a4,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,18,2024-05-26 07:40:27.000 UTC,120555225.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
274,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa6ad29fae7176788c6e30b8df765d1ab9b1942f1f23f58394377c2f02b5ed8a8,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,27,2024-05-26 07:40:53.000 UTC,120555238.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
275,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xb327e4f10836450e37aeed95c3094328daddf24f510fe22c31d1dabc25831e85,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,24,2024-05-26 07:41:19.000 UTC,120555251.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
276,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x0acac89c4e7d64973c066f186e85a1f70ae9a9e98639b31f580b14d22203ebdf,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,315,2024-05-26 07:41:49.000 UTC,120555266.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
277,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xd6c4d7ec568b1280fde4480ed883216658da2bdc2e38705e70120852cd73e112,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,31,2024-05-26 07:42:19.000 UTC,120555281.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
278,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4014bc7ad90147b76d470e5de446363b621888dc73c0a2410d760c0b1e999e34,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,11,2024-05-26 07:42:29.000 UTC,120555286.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
279,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc67ce45c1cacf451ee71ccac1e76ae227a0b1fb92e449bfdfee2bb5292692b1d,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,57,2024-05-26 07:43:05.000 UTC,120555304.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
280,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa57cbbbc683d70be553f7282068c94f7efa6ffed7ee97aa39e7243b9cf169f68,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,0xcdf27f107725988f2261ce2256bdfcde8b382b10,77,2024-05-26 07:43:31.000 UTC,120555317.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xc9e6bb4e86a202cd800809984ea753ed03c94d3d,36486376535555790021
281,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x6f11c2cd4222b9df7a02830a7e511a69506ddd84c9acc92e60cdfb9ebd2a6a71,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,48,2024-05-26 07:43:45.000 UTC,120555324.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
282,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x7fe0553d867872d90fea23f46738e9982d7ee4208ae237561a4482cfa2e420db,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,29,2024-05-26 07:44:57.000 UTC,120555360.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
283,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xaaecd190fed7988c020271bd5e846562a8bb53c7ea98ea479e0bd84a8fb17d39,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,25,2024-05-26 07:45:13.000 UTC,120555368.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
284,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x2f9222616a46beb90e8514df3f94898da31041ea9d2285f81ead8c735e477ada,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,65,2024-05-26 07:46:57.000 UTC,120555420.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
285,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x3a49c7dc1d30ea2beed41341815020ef54c91b273bf99cfe882ec11452d12f8d,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,67,2024-05-26 07:47:03.000 UTC,120555423.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
286,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x7d0f500f97cb46e85c9d960f378f0c4a7f5b1335cd4ee8f2b76e13fac1d405cd,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,208,2024-05-26 07:47:53.000 UTC,120555448.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
287,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xfbbebbea2feb9234b3e82d96b5b1568022ea3ea962dad46da240e7d72a372012,0xbf11a450c8cac63202b7415f9498224eb0692709,0xcdf27f107725988f2261ce2256bdfcde8b382b10,6,2024-05-26 07:48:03.000 UTC,120555453.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xbf11a450c8cac63202b7415f9498224eb0692709,100273277931206814096
288,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf8a63519189cb219fdc04635b0aebaab8a178a05be4907670c1a96a054e9065d,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,1,2024-05-26 07:49:21.000 UTC,120555492.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
289,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x1def4818b4afbf0196f62b1abff59172d308c1f3f3766de30ddd2084f17af499,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,54,2024-05-26 07:49:51.000 UTC,120555507.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
290,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4d928da742c0d9d337e9f57eaa4e6bb053966af4326524f16e8b9bbccefa771d,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,0xcdf27f107725988f2261ce2256bdfcde8b382b10,47,2024-05-26 07:49:51.000 UTC,120555507.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xf1e5b9cbc78c3905dc79d5c9e0792f17ca945fcc,17003258509308849991
291,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x608872df1777370fd50ece5bbb470417a843ca1d0d80db2dc41966e02fd9ff2e,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,60,2024-05-26 07:50:19.000 UTC,120555521.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
292,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x814db98b086baad62d7d3ab19fa6bf99f59f0daae00e9689cfd3cc3de6640aa4,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,84,2024-05-26 07:50:45.000 UTC,120555534.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
293,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x18bd8202cdc34b7f4eb65677e193505d5ea193a469e83f7f09137deee1f25d27,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,14,2024-05-26 07:51:07.000 UTC,120555545.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
294,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x597cea8f49bb56753e13b7ceccbcd141db9a80f90bd460d200ea434dff11f248,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,6,2024-05-26 07:51:43.000 UTC,120555563.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
295,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x801ae3c2a9df23e2dd614bdeafc9b04aac7da1adf3f818f944f0f5b6fcd21eb7,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,21,2024-05-26 07:51:55.000 UTC,120555569.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
296,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x04bdf4e9d422a6e90237ce5bad5884101ada80db8af233e41572b537cdd8c991,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,35,2024-05-26 07:52:03.000 UTC,120555573.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
297,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xfb3c5a4b3e7e675dd95601a36de149ad3483424442e7340ac59d1cad5584e43b,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,341,2024-05-26 07:52:25.000 UTC,120555584.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
298,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc89bdc08ca9b233539b0c0cde5b758fd6d885e7703b60ad45e1bff2ca6bfeafe,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,37,2024-05-26 07:52:33.000 UTC,120555588.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
299,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc3754c401663aff7e3cbde8e7c400ed88243b133627055f77cb6469b22a82b46,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,22,2024-05-26 07:52:29.000 UTC,120555586.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,0,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
300,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x1ccd4bd00a18167661429890abf7d732c8188c5c172caf172247ac3439e7bdbf,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,19,2024-05-26 07:52:29.000 UTC,120555586.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
301,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa7f9230f5d61843f6caeb08e740448a902755f2c2fed034910afeb845b7a6482,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,30,2024-05-26 07:52:43.000 UTC,120555593.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
302,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xe2f5f47acd50edf738c3f934c55d56266c5e4f56a85e580e3ea5313ca99484f7,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,103,2024-05-26 07:52:39.000 UTC,120555591.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
303,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xcf602abb0744d57ffb73460e0d3a75116c2d7cc112602b15f972c546eccaf0b9,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,13,2024-05-26 07:52:35.000 UTC,120555589.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
304,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xacd8ffdd4f3f177c3cc3dc36ce20723c218253d8fcd1e94c8a2a2d364d1ae437,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,17,2024-05-26 07:53:03.000 UTC,120555603.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
305,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xb0f2ee46f9e3d7ed8ade07e3476c73a1350fb33c67201d1ed84e779824559d69,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,10,2024-05-26 07:53:07.000 UTC,120555605.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x34758cc1a7ecd316333f9d6c54b5e82615ab4ba3,2021825811264633629209
306,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x17076484bf550d9e0000fc2d8a3b56116fab556b31fdc8a31779737e169026ae,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,6,2024-05-26 07:53:43.000 UTC,120555623.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
307,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x6e82dcc4df136d7ee143952b06dc90a4135e5e2ce120ebdb1347851c3ef226ec,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,31,2024-05-26 07:53:33.000 UTC,120555618.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xa633c914ff55344d28e2b85a5cf933c8e1e28cd4,45940917936724454126
308,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc019802e9bb75de2c5a08ab721c41641b68834efaf553cec05a28ec0729fa734,0xc06d9c65ac1d249b4eca48c1851ebe6444ac5b8b,0xcdf27f107725988f2261ce2256bdfcde8b382b10,279,2024-05-26 07:53:55.000 UTC,120555629.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xc06d9c65ac1d249b4eca48c1851ebe6444ac5b8b,3554377468368655686
309,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x7c9e2d68e1f6c996de832ec71c291ea3b10442321c67fe3156b6cb7c5a761bee,0x6c19180a32b4e13b1aa55ca963bd6fb195ad2e90,0xcdf27f107725988f2261ce2256bdfcde8b382b10,43,2024-05-26 07:53:53.000 UTC,120555628.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x6c19180a32b4e13b1aa55ca963bd6fb195ad2e90,401388908041215388943
310,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x3aff4e2334eb0743a3ef22267362a1abb5bb9b5152a75a5e07fe8b6317faa9e6,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,352,2024-05-26 07:54:29.000 UTC,120555646.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
311,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x6a41ae710c29d8a8b8940fa0d78d9d90dbbc1e3a4ab5389d2bee790003f9e0cd,0xc06d9c65ac1d249b4eca48c1851ebe6444ac5b8b,0xcdf27f107725988f2261ce2256bdfcde8b382b10,12,2024-05-26 07:55:03.000 UTC,120555663.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xc06d9c65ac1d249b4eca48c1851ebe6444ac5b8b,3554377468368655686
312,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x93e97d40a1b5390fdbdf6269718e247f7c12256b4b77c089fcc8eeeec65d493d,0x95a55b0ccd9b295f1d28442e859f7215cc27eeab,0xcdf27f107725988f2261ce2256bdfcde8b382b10,10,2024-05-26 07:55:27.000 UTC,120555675.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x95a55b0ccd9b295f1d28442e859f7215cc27eeab,2105886466274591711
313,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x6b9e88fa081d4754cb8bed0fde739dc604c7fa72d95691e067ddb18718b90f59,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,10,2024-05-26 07:55:21.000 UTC,120555672.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
314,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xffb832af8d44facd61bdfbf8531001551e0f2ee8d724185ea833b74732c7463c,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,0xcdf27f107725988f2261ce2256bdfcde8b382b10,350,2024-05-26 07:56:09.000 UTC,120555696.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x65d9df0aed7b9e6bbec4b749efcd7384a627e346,102205247832937566886
