,delegate,delegate_rank,delegate_name,delegator_link,col1,dt_voting_power,pct_voting_power,col2,vp_change_30d,pct_vp_change_30d,col3,num_delegators,pct_delegators,delegate_name_raw,delegate_address,rn,running_pct_voting_power,running_dt_voting_power,num_delegates_to_majority,num_delegates_to_quorum
20,0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,21,"<a href=""https://vote.optimism.io/delegates/0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1"" target =""_blank"">Synthetix Ambassador Council - snxambassador.eth - 0x46...b4d1</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1' target='_blank'>🔗 ✨</a>,|,1054304.6864706182,0.0117749072604453,|,-163622.04024839192,-0.1343447324529741,|,4342,0.0057213258401797,Synthetix Ambassador Council,0x46abfe1c972fca43766d6ad70e1c1df72f4bb4d1,1,0.6468625705844171,57918947.85961894,11,4
21,0x3fb19771947072629c8eee7995a2ef23b72d4c8a,22,"<a href=""https://vote.optimism.io/delegates/0x3fb19771947072629c8eee7995a2ef23b72d4c8a"" target =""_blank"">PGov - 0x3f...4c8a</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x3fb19771947072629c8eee7995a2ef23b72d4c8a' target='_blank'>🔗 ✨</a>,|,1032646.3161892666,0.0115330176959314,|,5389.200533572119,0.005246204140559505,|,588,0.0007747903256622,PGov,0x3fb19771947072629c8eee7995a2ef23b72d4c8a,1,0.6583955882803486,58951594.175808206,11,4
22,0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,23,"<a href=""https://vote.optimism.io/delegates/0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5"" target =""_blank"">404 DAO - 0xe9...e2b5</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5' target='_blank'>🔗 ✨</a>,|,1030901.02071777,0.0115135255201091,|,561.5419468985638,0.0005450067268784527,|,2932,0.0038634102633364,404 DAO,0xe93d59cc0bcecfd4ac204827ef67c5266079e2b5,1,0.6699091138004578,59982495.196525976,11,4
23,0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,24,"<a href=""https://vote.optimism.io/delegates/0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482"" target =""_blank"">Carnegie Mellon Blockchain Club - 0x80...e482</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482' target='_blank'>🔗 ✨</a>,|,1030590.0868974412,0.011510052883645,|,-434.2111354753142,-0.00042114539521885406,|,3149,0.0041493447882832,Carnegie Mellon Blockchain Club,0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,1,0.6814191666841029,61013085.28342342,11,4
24,0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,25,"<a href=""https://vote.optimism.io/delegates/0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76"" target =""_blank"">Jacob - jacob.willemsma.eth - 0x8f...4b76</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76' target='_blank'>🔗 ✨</a>,|,1026620.2409999964,0.0114657160160578,|,-30680.264032508363,-0.029017544100733365,|,3945,0.0051982106032954,Jacob,0x8f07bc36ff569312fdc41f3867d80bbd2fe94b76,1,0.6928848827001607,62039705.52442341,11,4
25,0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,26,"<a href=""https://vote.optimism.io/delegates/0x8ccde64d05a7677d80a5960cb75fb8de486cf98d"" target =""_blank"">Boiler Blockchain - 0x8c...f98d</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x8ccde64d05a7677d80a5960cb75fb8de486cf98d' target='_blank'>🔗 ✨</a>,|,1024069.7470804392,0.0114372310536399,|,434.04607795050833,0.00042402397408123715,|,2016,0.0026564239736992,Boiler Blockchain,0x8ccde64d05a7677d80a5960cb75fb8de486cf98d,1,0.7043221137538006,63063775.27150385,11,4
26,0xb79294d00848a3a4c00c22d9367f19b4280689d7,27,"<a href=""https://vote.optimism.io/delegates/0xb79294d00848a3a4c00c22d9367f19b4280689d7"" target =""_blank"">tanegov.eth - 0xb7...89d7</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0xb79294d00848a3a4c00c22d9367f19b4280689d7' target='_blank'>🔗 ✨</a>,|,1021876.320446705,0.0114127339651547,|,10248.003027651692,0.010130205779329323,|,189,0.0002490397475343,tanegov.eth,0xb79294d00848a3a4c00c22d9367f19b4280689d7,1,0.7157348477189553,64085651.59195056,11,4
27,0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,28,"<a href=""https://vote.optimism.io/delegates/0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4"" target =""_blank"">Blockchain@USC - 0x99...3cf4</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4' target='_blank'>🔗 ✨</a>,|,1018385.0580922205,0.0113737421149112,|,-637.2962132946122,-0.000625399639764471,|,1070,0.0014099075654058,Blockchain@USC,0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,1,0.7271085898338666,65104036.65004278,11,4
28,0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,29,"<a href=""https://vote.optimism.io/delegates/0x11cf2f033b079fbb195425bfcb7d5dac4db2d752"" target =""_blank"">Gauntlet - 0x11...d752</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x11cf2f033b079fbb195425bfcb7d5dac4db2d752' target='_blank'>🔗 ✨</a>,|,1017073.5303114046,0.0113590944346089,|,265.1721301318612,0.0002607887002484566,|,702,0.000925004776556,Gauntlet,0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,1,0.7384676842684755,66121110.180354185,11,4
29,0x2b7839e74e8a9145e594810508006b3e856088f8,30,"<a href=""https://vote.optimism.io/delegates/0x2b7839e74e8a9145e594810508006b3e856088f8"" target =""_blank"">North Carolina A&T (AggieDAO) - 0x2b...88f8</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x2b7839e74e8a9145e594810508006b3e856088f8' target='_blank'>🔗 ✨</a>,|,1003750.136405668,0.0112102933056301,|,-56.5270584539976,-5.6312694975468245e-05,|,853,0.001123973040459,North Carolina A&T (AggieDAO),0x2b7839e74e8a9145e594810508006b3e856088f8,1,0.7496779775741057,67124860.31675985,11,4
